RECTYPE,LEA,ESTAB,URN,SCHNAME,NFTYPE,FEEDER,ICLOSE,TOT_COHORT,TOT_OVERALL,TOT_APPREN,TOT_EDUCATION,TOT_FE,TOT_HE,TOT_OTHER_EDU,TOT_EMPLOYMENT,TOT_NOT_SUSTAINED,TOT_NOT_CAPTURED,TOT_OVERALLPER,TOT_APPRENPER,TOT_EDUCATIONPER,TOT_FEPER,TOT_HEPER,TOT_OTHER_EDUPER,TOT_EMPLOYMENTPER,TOT_NOT_SUSTAINEDPER,TOT_NOT_CAPTUREDPER,TOT_COHORT_DIS,TOT_OVERALL_DIS,TOT_APPREN_DIS,TOT_EDUCATION_DIS,TOT_FE_DIS,TOT_HE_DIS,TOT_OTHER_EDU_DIS,TOT_EMPLOYMENT_DIS,TOT_NOT_SUSTAINED_DIS,TOT_NOT_CAPTURED_DIS,TOT_OVERALLPER_DIS,TOT_APPRENPER_DIS,TOT_EDUCATIONPER_DIS,TOT_FEPER_DIS,TOT_HEPER_DIS,TOT_OTHER_EDUPER_DIS,TOT_EMPLOYMENTPER_DIS,TOT_NOT_SUSTAINEDPER_DIS,TOT_NOT_CAPTUREDPER_DIS,TOT_COHORT_NONDIS,TOT_OVERALL_NONDIS,TOT_APPREN_NONDIS,TOT_EDUCATION_NONDIS,TOT_FE_NONDIS,TOT_HE_NONDIS,TOT_OTHER_EDU_NONDIS,TOT_EMPLOYMENT_NONDIS,TOT_NOT_SUSTAINED_NONDIS,TOT_NOT_CAPTURED_NONDIS,TOT_OVERALLPER_NONDIS,TOT_APPRENPER_NONDIS,TOT_EDUCATIONPER_NONDIS,TOT_FEPER_NONDIS,TOT_HEPER_NONDIS,TOT_OTHER_EDUPER_NONDIS,TOT_EMPLOYMENTPER_NONDIS,TOT_NOT_SUSTAINEDPER_NONDIS,TOT_NOT_CAPTUREDPER_NONDIS,L3_COHORT,L3_OVERALL,L3_APPREN,L3_EDUCATION,L3_FE,L3_HE,L3_OTHER_EDU,L3_EMPLOYMENT,L3_NOT_SUSTAINED,L3_NOT_CAPTURED,L3_OVERALLPER,L3_APPRENPER,L3_EDUCATIONPER,L3_FEPER,L3_HEPER,L3_OTHER_EDUPER,L3_EMPLOYMENTPER,L3_NOT_SUSTAINEDPER,L3_NOT_CAPTUREDPER,L3_COHORT_DIS,L3_OVERALL_DIS,L3_APPREN_DIS,L3_EDUCATION_DIS,L3_FE_DIS,L3_HE_DIS,L3_OTHER_EDU_DIS,L3_EMPLOYMENT_DIS,L3_NOT_SUSTAINED_DIS,L3_NOT_CAPTURED_DIS,L3_OVERALLPER_DIS,L3_APPRENPER_DIS,L3_EDUCATIONPER_DIS,L3_FEPER_DIS,L3_HEPER_DIS,L3_OTHER_EDUPER_DIS,L3_EMPLOYMENTPER_DIS,L3_NOT_SUSTAINEDPER_DIS,L3_NOT_CAPTUREDPER_DIS,L3_COHORT_NONDIS,L3_OVERALL_NONDIS,L3_APPREN_NONDIS,L3_EDUCATION_NONDIS,L3_FE_NONDIS,L3_HE_NONDIS,L3_OTHER_EDU_NONDIS,L3_EMPLOYMENT_NONDIS,L3_NOT_SUSTAINED_NONDIS,L3_NOT_CAPTURED_NONDIS,L3_OVERALLPER_NONDIS,L3_APPRENPER_NONDIS,L3_EDUCATIONPER_NONDIS,L3_FEPER_NONDIS,L3_HEPER_NONDIS,L3_OTHER_EDUPER_NONDIS,L3_EMPLOYMENTPER_NONDIS,L3_NOT_SUSTAINEDPER_NONDIS,L3_NOT_CAPTUREDPER_NONDIS,L2_COHORT,L2_OVERALL,L2_APPREN,L2_EDUCATION,L2_FE,L2_HE,L2_OTHER_EDU,L2_EMPLOYMENT,L2_NOT_SUSTAINED,L2_NOT_CAPTURED,L2_OVERALLPER,L2_APPRENPER,L2_EDUCATIONPER,L2_FEPER,L2_HEPER,L2_OTHER_EDUPER,L2_EMPLOYMENTPER,L2_NOT_SUSTAINEDPER,L2_NOT_CAPTUREDPER,L2_COHORT_DIS,L2_OVERALL_DIS,L2_APPREN_DIS,L2_EDUCATION_DIS,L2_FE_DIS,L2_HE_DIS,L2_OTHER_EDU_DIS,L2_EMPLOYMENT_DIS,L2_NOT_SUSTAINED_DIS,L2_NOT_CAPTURED_DIS,L2_OVERALLPER_DIS,L2_APPRENPER_DIS,L2_EDUCATIONPER_DIS,L2_FEPER_DIS,L2_HEPER_DIS,L2_OTHER_EDUPER_DIS,L2_EMPLOYMENTPER_DIS,L2_NOT_SUSTAINEDPER_DIS,L2_NOT_CAPTUREDPER_DIS,L2_COHORT_NONDIS,L2_OVERALL_NONDIS,L2_APPREN_NONDIS,L2_EDUCATION_NONDIS,L2_FE_NONDIS,L2_HE_NONDIS,L2_OTHER_EDU_NONDIS,L2_EMPLOYMENT_NONDIS,L2_NOT_SUSTAINED_NONDIS,L2_NOT_CAPTURED_NONDIS,L2_OVERALLPER_NONDIS,L2_APPRENPER_NONDIS,L2_EDUCATIONPER_NONDIS,L2_FEPER_NONDIS,L2_HEPER_NONDIS,L2_OTHER_EDUPER_NONDIS,L2_EMPLOYMENTPER_NONDIS,L2_NOT_SUSTAINEDPER_NONDIS,L2_NOT_CAPTUREDPER_NONDIS,LALLOTH_COHORT,LALLOTH_OVERALL,LALLOTH_APPREN,LALLOTH_EDUCATION,LALLOTH_FE,LALLOTH_HE,LALLOTH_OTHER_EDU,LALLOTH_EMPLOYMENT,LALLOTH_NOT_SUSTAINED,LALLOTH_NOT_CAPTURED,LALLOTH_OVERALLPER,LALLOTH_APPRENPER,LALLOTH_EDUCATIONPER,LALLOTH_FEPER,LALLOTH_HEPER,LALLOTH_OTHER_EDUPER,LALLOTH_EMPLOYMENTPER,LALLOTH_NOT_SUSTAINEDPER,LALLOTH_NOT_CAPTUREDPER,LALLOTH_COHORT_DIS,LALLOTH_OVERALL_DIS,LALLOTH_APPREN_DIS,LALLOTH_EDUCATION_DIS,LALLOTH_FE_DIS,LALLOTH_HE_DIS,LALLOTH_OTHER_EDU_DIS,LALLOTH_EMPLOYMENT_DIS,LALLOTH_NOT_SUSTAINED_DIS,LALLOTH_NOT_CAPTURED_DIS,LALLOTH_OVERALLPER_DIS,LALLOTH_APPRENPER_DIS,LALLOTH_EDUCATIONPER_DIS,LALLOTH_FEPER_DIS,LALLOTH_HEPER_DIS,LALLOTH_OTHER_EDUPER_DIS,LALLOTH_EMPLOYMENTPER_DIS,LALLOTH_NOT_SUSTAINEDPER_DIS,LALLOTH_NOT_CAPTUREDPER_DIS,LALLOTH_COHORT_NONDIS,LALLOTH_OVERALL_NONDIS,LALLOTH_APPREN_NONDIS,LALLOTH_EDUCATION_NONDIS,LALLOTH_FE_NONDIS,LALLOTH_HE_NONDIS,LALLOTH_OTHER_EDU_NONDIS,LALLOTH_EMPLOYMENT_NONDIS,LALLOTH_NOT_SUSTAINED_NONDIS,LALLOTH_NOT_CAPTURED_NONDIS,LALLOTH_OVERALLPER_NONDIS,LALLOTH_APPRENPER_NONDIS,LALLOTH_EDUCATIONPER_NONDIS,LALLOTH_FEPER_NONDIS,LALLOTH_HEPER_NONDIS,LALLOTH_OTHER_EDUPER_NONDIS,LALLOTH_EMPLOYMENTPER_NONDIS,LALLOTH_NOT_SUSTAINEDPER_NONDIS,LALLOTH_NOT_CAPTUREDPER_NONDIS
1,303,4008,137965,Blackfen School for Girls,ACC,0,0,174,142,13,73,1,71,1,56,16,16,82%,7%,42%,1%,41%,1%,32%,9%,9%,15,11,SUPP,7,SUPP,SUPP,SUPP,SUPP,2,2,73%,SUPP,47%,SUPP,SUPP,SUPP,SUPP,13%,13%,159,131,SUPP,66,SUPP,SUPP,SUPP,SUPP,14,14,82%,SUPP,42%,SUPP,SUPP,SUPP,SUPP,9%,9%,164,136,11,72,1,71,0,53,13,15,83%,7%,44%,1%,43%,0%,32%,8%,9%,13,10,SUPP,SUPP,SUPP,SUPP,0,3,SUPP,SUPP,77%,SUPP,SUPP,SUPP,SUPP,0%,23%,SUPP,SUPP,151,126,SUPP,SUPP,SUPP,SUPP,0,50,SUPP,SUPP,83%,SUPP,SUPP,SUPP,SUPP,0%,33%,SUPP,SUPP,6,2,0,0,0,0,0,2,3,1,33%,0%,0%,0%,0%,0%,33%,50%,17%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,303,4009,137423,Chislehurst and Sidcup Grammar School,ACC,0,0,246,223,14,183,0,181,2,26,18,5,91%,6%,74%,0%,74%,1%,11%,7%,2%,20,17,SUPP,SUPP,0,SUPP,SUPP,1,2,1,85%,SUPP,SUPP,0%,SUPP,SUPP,5%,10%,5%,226,206,SUPP,SUPP,0,SUPP,SUPP,25,16,4,91%,SUPP,SUPP,0%,SUPP,SUPP,11%,7%,2%,241,221,13,183,0,181,2,25,17,3,92%,5%,76%,0%,75%,1%,10%,7%,1%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,303,4000,136369,Bexley Grammar School,ACC,0,0,202,193,10,164,1,163,0,19,4,5,96%,5%,81%,SP,81%,0%,9%,2%,2%,12,12,0,10,SUPP,SUPP,0,2,0,0,100%,0%,83%,SUPP,SUPP,0%,17%,0%,0%,190,181,10,154,SUPP,SUPP,0,17,4,5,95%,5%,81%,SUPP,SUPP,0%,9%,2%,3%,202,193,10,164,1,163,0,19,4,5,96%,5%,81%,SP,81%,0%,9%,2%,2%,12,12,0,10,SUPP,SUPP,0,2,0,0,100%,0%,83%,SUPP,SUPP,0%,17%,0%,0%,190,181,10,154,SUPP,SUPP,0,17,4,5,95%,5%,81%,SUPP,SUPP,0%,9%,2%,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LA,303,,,,,,,1994,1754,121,1262,32,1213,17,371,149,91,88%,6%,63%,2%,61%,1%,19%,8%,5%,280,235,10,165,5,160,5,60,30,15,84%,4%,59%,2%,56%,1%,21%,11%,5%,1715,1520,110,1095,25,1055,15,315,120,75,89%,6%,64%,2%,62%,1%,18%,7%,5%,1919,1704,110,1254,29,1212,13,340,138,77,89%,6%,65%,2%,63%,1%,18%,7%,4%,255,215,10,160,SUPP,SUPP,SUPP,45,25,10,85%,3%,64%,SUPP,SUPP,SUPP,19%,10%,4%,1665,1485,100,1090,SUPP,SUPP,SUPP,295,110,65,89%,6%,66%,SUPP,SUPP,SUPP,18%,7%,4%,23,12,2,0,0,0,0,10,6,5,52%,9%,0%,0%,0%,0%,44%,26%,22%,10,5,SUPP,0,0,0,0,SUPP,5,SN,56%,SUPP,0%,0%,0%,0%,SUPP,33%,11%,15,5,SUPP,0,0,0,0,SUPP,5,5,50%,SUPP,0%,0%,0%,0%,SUPP,21%,29%,52,38,9,8,3,1,4,21,5,9,73%,17%,15%,6%,2%,8%,40%,10%,17%,20,15,SUPP,5,SUPP,SUPP,SUPP,SUPP,SN,SN,78%,SUPP,28%,SUPP,SUPP,SUPP,SUPP,11%,11%,35,25,SUPP,5,SUPP,SUPP,SUPP,SUPP,5,5,71%,SUPP,9%,SUPP,SUPP,SUPP,SUPP,9%,21%
1,943,4152,112385,Ulverston Victoria High School,CY,0,0,123,109,14,73,3,62,8,22,10,4,89%,11%,59%,2%,50%,7%,18%,8%,3%,6,5,SUPP,3,1,1,1,SUPP,SUPP,SUPP,83%,SUPP,50%,17%,17%,17%,SUPP,SUPP,SUPP,117,104,SUPP,70,2,61,7,SUPP,SUPP,SUPP,89%,SUPP,60%,2%,52%,6%,SUPP,SUPP,SUPP,114,102,9,72,3,62,7,21,9,3,89%,8%,63%,3%,54%,6%,18%,8%,3%,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,111,SUPP,9,SUPP,2,61,SUPP,SUPP,9,SUPP,SUPP,8%,SUPP,2%,55%,SUPP,SUPP,8%,SUPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,5,1,0,0,1,1,1,1,78%,56%,11%,0%,0%,11%,11%,11%,11%,3,SUPP,SUPP,SUPP,0,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,0%,SUPP,SUPP,SUPP,SUPP,6,SUPP,SUPP,SUPP,0,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,0%,SUPP,SUPP,SUPP,SUPP
1,943,4310,112393,Ullswater Community College,FD,0,0,105,94,11,43,5,38,0,40,3,8,90%,10%,41%,5%,36%,0%,38%,3%,8%,6,SUPP,SUPP,1,SUPP,SUPP,0,4,SUPP,SUPP,SUPP,SUPP,17%,SUPP,SUPP,0%,67%,SUPP,SUPP,99,SUPP,SUPP,42,SUPP,SUPP,0,36,SUPP,SUPP,SUPP,SUPP,42%,SUPP,SUPP,0%,36%,SUPP,SUPP,90,82,5,41,3,38,0,36,2,6,91%,6%,46%,3%,42%,0%,40%,2%,7%,5,SUPP,SUPP,SUPP,SUPP,SUPP,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,85,77,5,SUPP,3,SUPP,0,SUPP,2,6,91%,6%,SUPP,4%,SUPP,0%,SUPP,2%,7%,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,13,11,5,2,2,0,0,4,1,1,85%,38%,15%,15%,0%,0%,31%,8%,8%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,943,5400,136671,Kirkbie Kendal School,ACC,0,0,73,72,5,42,5,36,1,25,1,0,99%,7%,58%,7%,49%,1%,34%,1%,0%,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,68,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,72,71,5,42,5,36,1,24,1,0,99%,7%,58%,7%,50%,1%,33%,1%,0%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,943,4013,143749,Queen Elizabeth Studio School,SS,0,0,54,50,1,27,4,23,0,22,3,1,93%,2%,50%,7%,43%,0%,41%,6%,2%,3,SUPP,SUPP,SUPP,SUPP,SUPP,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,51,SUPP,SUPP,SUPP,SUPP,SUPP,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,53,49,1,27,4,23,0,21,3,1,92%,2%,51%,8%,43%,0%,40%,6%,2%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,943,4056,112379,The Lakes School,CY,0,0,34,31,0,17,3,14,0,14,2,1,91%,0%,50%,9%,41%,0%,41%,6%,3%,3,SUPP,0,SUPP,SUPP,SUPP,0,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,31,SUPP,0,SUPP,SUPP,SUPP,0,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,33,30,0,17,3,14,0,13,2,1,91%,0%,52%,9%,42%,0%,39%,6%,3%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,943,5401,136732,Queen Elizabeth Grammar School Penrith,ACC,0,0,119,105,5,79,3,76,0,21,11,3,88%,4%,66%,3%,64%,0%,18%,9%,3%,5,SUPP,SUPP,SUPP,SUPP,SUPP,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,114,101,5,75,3,72,0,21,10,3,89%,4%,66%,3%,63%,0%,18%,9%,3%,119,105,5,79,3,76,0,21,11,3,88%,4%,66%,3%,64%,0%,18%,9%,3%,5,SUPP,SUPP,SUPP,SUPP,SUPP,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP,SUPP,SUPP,114,101,5,75,3,72,0,21,10,3,89%,4%,66%,3%,63%,0%,18%,9%,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,943,5404,136526,The Queen Katherine School,ACC,0,0,77,69,7,41,6,34,1,21,8,0,90%,9%,53%,8%,44%,1%,27%,10%,0%,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,73,67,SUPP,SUPP,SUPP,SUPP,SUPP,20,6,0,92%,SUPP,SUPP,SUPP,SUPP,SUPP,27%,8%,0%,74,67,7,41,6,34,1,19,7,0,91%,9%,55%,8%,46%,1%,26%,9%,0%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
